"species_code","score","start_offset_sec","end_offset_sec"
"chswar",0.95819426,2,5
"amegfi",0.99833125,4,7
"cedwax",0.61109936,6,9
"comyel",0.72118396,7,10
"rewbla",0.35064596,16,19
"grycat",0.48536858,19,22
"indbun",0.79254746,20,23
"woewar1",0.25584593,23,26
"yelwar",0.46018162,26,29
"boboli",0.99722093,29,32
"chispa",0.9496645,31,34
"comrav",0.3724905,36,39
"reevir1",0.97959286,37,40
"moudov",0.8497312,38,41
"houwre",0.4862859,38,41
"blujay",0.9925091,41,44
"sonspa",0.49311742,49,52
"houspa",0.58459014,53,56
"savspa",0.2589084,56,59
