"species_code","score","start_offset_sec","end_offset_sec"
"bnhcow",0.62495846,103,106
"swaspa",0.99968404,131,134
"comgra",0.62013906,133,136
"comyel",0.9996297,136,139
"chswar",0.97345906,149,152
"daejun",0.6516741,166,169
"chispa",0.32053736,167,170
"amegfi",0.9901132,325,328
"amecro",0.6585766,337,340
"leabit",0.45109582,340,343
"bkcchi",0.48119146,348,351
"sonspa",0.99962795,357,360
"cedwax",0.9986744,368,371
"yelwar",0.9342803,382,385
"pibgre",0.45756558,391,394
"rewbla",0.9961153,400,403
"whtspa",0.47583172,434,437
"amerob",0.35044685,448,451
"grycat",0.7282403,533,536
"leafly",0.3879558,578,581
"ovenbi1",0.534675,579,582
"chiswi",0.39990067,581,584
"norcar",0.9357546,582,585
"tuftit",0.2682821,598,601
"treswa",0.91987026,636,639
"marwre",0.9999802,673,676
"blujay",0.5617166,738,741
"wilfly",0.9953474,764,767
