"species_code","score","start_offset_sec","end_offset_sec"
"buwwar",0.35668066,16,19
"indbun",0.9997764,25,28
"amerob",0.74302465,28,31
"reevir1",0.34015828,28,31
"cedwax",0.9959631,29,32
"grycat",0.4526398,31,34
"eastow",0.34618947,36,39
"yebcuc",0.98850876,52,55
"robgro",0.27694607,58,61
"norcar",0.92741203,64,67
"yelwar",0.9735964,65,68
"louwat",0.6140679,66,69
"hoowar",0.6368698,71,74
"tuftit",0.65487033,72,75
"ovenbi1",0.9928097,79,82
"sonspa",0.8786927,84,87
"chswar",0.3746947,86,89
"canwar",0.31746253,86,89
