"species_code","score","start_offset_sec","end_offset_sec"
"woothr",0.9999993,8,11
"herthr",0.51395,11,14
"eastow",0.75158525,15,18
"amegfi",0.90968055,47,50
"grycat",0.6290997,57,60
"cliswa",0.29583156,58,61
"buwwar",0.29622313,66,69
"robgro",0.9850091,78,81
"norcar",0.99406177,82,85
"blujay",0.6359719,138,141
"daejun",0.99777144,160,163
"bkbwar",0.45985645,172,175
"ovenbi1",0.96573097,191,194
"veery",0.55061525,213,216
"amerob",0.39804205,216,219
"reevir1",0.91844076,217,220
"scatan",0.9765348,227,230
