"species_code","score","start_offset_sec","end_offset_sec"
"comyel",0.916101,0,3
"norfli",0.82099766,6,9
"comgra",0.43559435,10,13
"yebcha",0.28951135,11,14
"indbun",0.97874314,12,15
"veery",0.3123909,14,17
"houfin",0.26106504,14,17
"amecro",0.9144237,15,18
"vesspa",0.95169365,16,19
"eursta",0.9436616,20,23
"bkcchi",0.3112687,21,24
"reevir1",0.99617654,22,25
"sonspa",0.5381654,23,26
"fiespa",0.34500292,23,26
"whtspa",0.25163832,23,26
"naswar",0.3912575,30,33
"yelwar",0.4560857,31,34
"boboli",0.7792521,35,38
"easmea",0.9997585,37,40
"rewbla",0.99433386,39,42
"norcar",0.4098229,42,45
"amered",0.9608084,44,47
