"species_code","score","start_offset_sec","end_offset_sec"
"pilwoo",0.9925903,15,18
"amegfi",0.8181006,21,24
"norfli",0.84344554,25,28
"blujay",0.9990036,28,31
"cangoo",0.7568504,43,46
"moudov",0.61201084,83,86
"orcori",0.9988128,91,94
"rewbla",0.98806584,119,122
"amerob",0.9969642,123,126
"yerwar",0.30940393,136,139
"grnher",0.99437004,143,146
"grycat",0.6247142,170,173
"tuftit",0.5553839,205,208
"warvir",0.9998717,220,223
"eursta",0.7679982,243,246
"wilfly",0.97427106,247,250
"eawpew",0.91827035,255,258
"robgro",0.34993282,265,268
"carwre",0.52131706,287,290
"comgra",0.99895257,330,333
"cedwax",0.89697707,356,359
"balori",0.68226975,359,362
"rebnut",0.44844067,386,389
"whbnut",0.3617227,386,389
"norcar",0.50631243,387,390
"yelwar",0.99992955,396,399
"amered",0.998537,406,409
"sonspa",0.9748479,443,446
