"species_code","score","start_offset_sec","end_offset_sec"
"rewbla",0.9538323,2,5
"woothr",0.43006423,2,5
"veery",0.86234057,4,7
"carwre",0.6981425,4,7
"amered",0.9569895,6,9
"scatan",0.9853374,8,11
"blujay",0.26504034,12,15
"norcar",0.61850166,14,17
"yelwar",0.27244958,21,24
"buggna",0.7424581,22,25
"tuftit",0.9947464,31,34
"amegfi",0.99093384,42,45
"eastow",0.34268433,43,46
"amerob",0.88549775,52,55
"comyel",0.86161005,57,60
"bkcchi",0.86089534,58,61
"sonspa",0.33039063,58,61
"houfin",0.54430825,66,69
"sumtan",0.65089124,72,75
"balori",0.95958436,77,80
"rebwoo",0.9886471,80,83
"warvir",0.30277768,87,90
