"species_code","score","start_offset_sec","end_offset_sec"
"grycat",0.9906196,0,3
"yerwar",0.3021453,7,10
"bkcchi",0.26856685,9,12
"magwar",0.33162558,13,16
"amecro",0.993553,16,19
"chispa",0.8101609,50,53
"woothr",0.76372105,56,59
"norcar",0.53245425,57,60
"comyel",0.999082,65,68
"amerob",0.9782974,71,74
"fiespa",0.9554153,76,79
"yelwar",0.3765839,77,80
"yebcha",0.36270285,85,88
"hoowar",0.96652853,92,95
"aldfly",0.9998433,96,99
"rewbla",0.4236799,102,105
"sonspa",0.4906518,103,106
"moudov",0.9644946,107,110
"chswar",0.8652007,113,116
"swaspa",0.9409788,148,151
