"species_code","score","start_offset_sec","end_offset_sec"
"rewbla",0.9964102,9,12
"purfin",0.28934798,11,14
"amegfi",0.3162285,23,26
"amerob",0.8519545,31,34
"houfin",0.92190284,33,36
"norcar",0.99718666,55,58
"houspa",0.36844057,67,70
"comgra",0.4726496,70,73
"carwre",0.7863618,90,93
"warvir",0.99740356,101,104
"grycat",0.81734616,142,145
"balori",0.45000327,145,148
"eursta",0.78086627,162,165
"moudov",0.4265114,162,165
"sonspa",0.99783516,179,182
"tuftit",0.46230763,186,189
"osprey",0.30689675,194,197
