"species_code","score","start_offset_sec","end_offset_sec"
"amerob",0.30677974,20,23
"reevir1",0.69592726,32,35
"yetvir",0.3072415,34,37
"scatan",0.8566822,51,54
"carwre",0.9252702,53,56
"sonspa",0.45366347,56,59
"swathr",0.3694214,58,61
"grycat",0.9997863,63,66
"veery",0.9998409,66,69
"robgro",0.3467231,83,86
"whbnut",0.98165876,87,90
"eastow",0.98335093,95,98
"tuftit",0.9685121,101,104
"grcfly",0.88787985,110,113
"norcar",0.86196196,112,115
"blujay",0.997582,114,117
"rebnut",0.4904365,114,117
"woothr",0.85643095,119,122
"whevir",0.77705973,124,127
"rewbla",0.41903698,128,131
