"species_code","score","start_offset_sec","end_offset_sec"
"amerob",0.5125921,0,3
"norpar",0.4325618,0,3
"rebwoo",0.98681706,9,12
"houspa",0.29411328,12,15
"sonspa",0.9931024,22,25
"reevir1",0.928124,29,32
"normoc",0.4426318,29,32
"houwre",0.25295678,29,32
"eursta",0.37918344,35,38
"yebcha",0.3854239,37,40
"norbob",0.99284655,40,43
"rewbla",0.9822291,44,47
"norcar",0.90637666,44,47
"carchi",0.26223528,47,50
"eastow",0.9544344,52,55
"easpho",0.27483258,54,57
"balori",0.99250835,56,59
"indbun",0.32945246,60,63
"fiespa",0.98506373,65,68
