"species_code","score","start_offset_sec","end_offset_sec"
"miskit",0.60428,10,13
"buwwar",0.38317865,27,30
"sonspa",0.99343014,42,45
"reevir1",0.55697495,47,50
"herthr",0.69621533,63,66
"hoowar",0.95178336,69,72
"dowwoo",0.29719493,74,77
"eastow",0.9995281,75,78
"amered",0.83595085,78,81
"amerob",0.38067293,90,93
"eawpew",0.99805516,104,107
"indbun",0.27689624,107,110
"amegfi",0.25750625,109,112
"grcfly",0.65676427,114,117
"carchi",0.91287625,117,120
"bkcchi",0.6409194,125,128
"comyel",0.746692,130,133
"ovenbi1",0.35613203,133,136
"norcar",0.5642693,144,147
