"species_code","score","start_offset_sec","end_offset_sec"
"bawwar",0.9973005,23,26
"eastow",0.9539751,23,26
"tuftit",0.49745592,41,44
"swathr",0.74537295,43,46
"btnwar",0.38291913,48,51
"ovenbi1",0.99836224,53,56
"chispa",0.5941624,55,58
"woothr",0.8960497,71,74
"houfin",0.27776304,75,78
"carwre",0.4006826,77,80
"norcar",0.55392647,78,81
"reevir1",0.86868197,101,104
"amerob",0.5357586,106,109
"herthr",0.5476843,120,123
"pinwar",0.9949812,123,126
"houwre",0.31020463,138,141
"normoc",0.48257986,157,160
