"species_code","score","start_offset_sec","end_offset_sec"
"normoc",0.46628374,5,8
"yerwar",0.6548353,8,11
"cangoo",0.9873267,45,48
"reevir1",0.9689843,72,75
"ovenbi1",0.6203293,79,82
"amecro",0.9748672,90,93
"amerob",0.9975432,91,94
"semplo",0.29393855,123,126
"yebcha",0.8115014,138,141
"grnher",0.31221518,145,148
"sonspa",0.9999196,155,158
"woothr",0.53739196,161,164
"amebit",0.26411378,184,187
"pinwar",0.35871297,216,219
"yetwar",0.4725286,217,220
"moudov",0.9449581,221,224
"chswar",0.94939095,260,263
"houfin",0.3810327,286,289
"carchi",0.8902498,374,377
"herthr",0.9466423,381,384
"commer",0.9563574,408,411
"hoomer",0.25244543,415,418
"comyel",0.99537313,477,480
"rewbla",0.9400616,478,481
"houwre",0.99997014,489,492
"treswa",0.73754525,493,496
"swaspa",0.9864313,495,498
"swathr",0.6554109,500,503
"grycat",0.9994342,507,510
"amegfi",0.8275985,539,542
"yelwar",0.70377445,554,557
"eastow",0.8280729,606,609
"norwat",0.49817002,639,642
"yebsap",0.38404363,640,643
"yebfly",0.29858252,662,665
"acafly",0.69114935,683,686
"whevir",0.4584518,689,692
"aldfly",0.99986863,700,703
"easpho",0.29445335,704,707
