"species_code","score","start_offset_sec","end_offset_sec"
"easblu",0.99665713,3,6
"fiespa",0.39456856,8,11
"amegfi",0.9884425,9,12
"yelwar",0.28226322,33,36
"swaspa",0.99630827,34,37
"marwre",0.3064401,38,41
"rewbla",0.9182754,55,58
"eursta",0.6112214,64,67
"amerob",0.66211724,79,82
"norcar",0.7492026,88,91
"leafly",0.39545184,98,101
"eastow",0.91924226,112,115
"barswa",0.98564416,114,117
"osprey",0.9996167,121,124
"wilfly",0.9986183,124,127
"sonspa",0.9948229,126,129
"buwtea",0.49132517,130,133
"savspa",0.31939042,145,148
"vesspa",0.35496852,147,150
