"species_code","score","start_offset_sec","end_offset_sec"
"eastow",0.9974395,8,11
"fiespa",0.26613018,17,20
"reshaw",0.82246244,49,52
"rewbla",0.51643544,61,64
"grycat",0.36226815,80,83
"veery",0.30395782,90,93
"btnwar",0.28996006,91,94
"tuftit",0.98699915,97,100
"amerob",0.5234465,98,101
"norcar",0.9983543,99,102
"carwre",0.6275914,129,132
"rebwoo",0.61039364,138,141
"norfli",0.7419983,140,143
"bawwar",0.93845755,146,149
"buggna",0.9979156,173,176
"hoowar",0.62104076,176,179
"balori",0.512689,208,211
"acafly",0.9993711,238,241
"woothr",0.565293,305,308
"reevir1",0.99388725,326,329
"sonspa",0.8024762,331,334
"robgro",0.33385465,350,353
"amered",0.9930882,356,359
"buhvir",0.25033313,356,359
