"species_code","score","start_offset_sec","end_offset_sec"
"houfin",0.9951382,0,3
"rewbla",0.95445335,7,10
"wilfly",0.9866842,23,26
"yetvir",0.29484665,49,52
"amegfi",0.9996812,51,54
"leafly",0.7831476,59,62
"houspa",0.60490197,82,85
"bkcchi",0.9902809,83,86
"balori",0.88183546,83,86
"moudov",0.2651824,85,88
"amerob",0.98085403,95,98
"sonspa",0.36830202,101,104
"rufgro",0.42978236,118,121
"norcar",0.47625136,120,123
"yelwar",0.7782224,122,125
"warvir",0.9857605,125,128
"grycat",0.3614594,128,131
"henspa",0.68699276,140,143
