"species_code","score","start_offset_sec","end_offset_sec"
"magwar",0.33496717,69,72
"norpar",0.3564373,92,95
"bkbwar",0.9492792,99,102
"tuftit",0.54290074,125,128
"bawwar",0.99803257,223,226
"gockin",0.4188045,265,268
"purfin",0.6501212,281,284
"yerwar",0.25792453,298,301
"btbwar",0.2772867,305,308
"reevir1",0.99930656,356,359
"woewar1",0.575019,379,382
"brwhaw",0.33268812,382,385
"chswar",0.35682738,440,443
"warvir",0.36253914,519,522
"naswar",0.6213856,537,540
"herthr",0.6456746,539,542
"swathr",0.7360916,567,570
"carwre",0.4786956,575,578
"rewbla",0.25053373,616,619
"whtspa",0.37508142,629,632
"woothr",0.7783592,634,637
"buhvir",0.8040422,637,640
"amerob",0.6867857,651,654
"ovenbi1",0.9996542,676,679
"babwar",0.5593789,692,695
"cerwar",0.42870396,851,854
"amered",0.99859923,854,857
"btnwar",0.94758195,878,881
"yelwar",0.7310596,894,897
