"species_code","score","start_offset_sec","end_offset_sec"
"norcar",0.9975726,19,22
"houwre",0.28925756,26,29
"carwre",0.9977837,39,42
"bkcchi",0.34310016,45,48
"carchi",0.95834666,46,49
"buggna",0.93088126,114,117
"normoc",0.26235366,129,132
"blujay",0.30681407,202,205
"comyel",0.9297118,204,207
"whevir",0.99642956,254,257
"rewbla",0.4156726,284,287
"grcfly",0.47857192,304,307
"sonspa",0.4208922,390,393
"reevir1",0.5005433,417,420
"eastow",0.29218954,452,455
"swaspa",0.26448062,471,474
"whbnut",0.45059934,472,475
"btnwar",0.40978348,487,490
"orcori",0.54626274,521,524
"amerob",0.46725214,522,525
"grycat",0.9999978,545,548
"woothr",0.85250574,550,553
"amecro",0.9929204,551,554
"yebcuc",0.82858896,560,563
"amegfi",0.9731227,584,587
"veery",0.5609415,609,612
"brnthr",0.96941113,668,671
"indbun",0.9704336,669,672
"fiespa",0.7912813,788,791
