"species_code","score","start_offset_sec","end_offset_sec"
"fiespa",0.4977808,36,39
"bnhcow",0.44392222,51,54
"comyel",0.9975358,69,72
"easblu",0.5802163,75,78
"grycat",0.25403312,88,91
"grnher",0.36343262,90,93
"amegfi",0.53221655,98,101
"hoomer",0.8463179,104,107
"killde",0.9987114,110,113
"rewbla",0.9887858,112,115
"vesspa",0.5479263,116,119
"tuftit",0.48670313,123,126
"easmea",0.9497015,129,132
"blugrb1",0.6412424,140,143
"brnthr",0.2596081,144,147
"sonspa",0.90452164,145,148
"reevir1",0.998445,152,155
"savspa",0.9982219,153,156
"amerob",0.68047047,159,162
"houwre",0.25409845,166,169
"amecro",0.99175096,168,171
"eursta",0.853051,175,178
"chispa",0.48313683,176,179
"graspa",0.43363023,191,194
"boboli",0.9999894,217,220
"indbun",0.98359674,231,234
"norcar",0.97112364,231,234
