"species_code","score","start_offset_sec","end_offset_sec"
"buggna",0.97453314,8,11
"reevir1",0.9705817,8,11
"balori",0.59966356,23,26
"grycat",0.57878333,24,27
"ovenbi1",0.9237904,31,34
"tuftit",0.99762625,62,65
"btnwar",0.9334644,80,83
"yetvir",0.78069496,89,92
"yelwar",0.99514496,100,103
"woothr",0.6792503,103,106
"norpar",0.46400195,107,110
"btbwar",0.41847375,107,110
"eawpew",0.31473663,111,114
"comyel",0.70145166,123,126
"gowwar",0.99629724,129,132
"veery",0.99974376,135,138
"amered",0.9463602,144,147
