"species_code","score","start_offset_sec","end_offset_sec"
"houspa",0.46719906,27,30
"sonspa",0.9958493,41,44
"comyel",0.99584776,50,53
"comgra",0.9307556,59,62
"purfin",0.9878855,71,74
"chswar",0.9335686,86,89
"houwre",0.888366,130,133
"yelwar",0.8014187,132,135
"boboli",0.9999999,142,145
"ovenbi1",0.9937674,155,158
"rewbla",0.9268861,161,164
"barswa",0.36544243,181,184
"yerwar",0.5692139,183,186
"easmea",0.32430813,188,191
"ribgul",0.530453,225,228
"amecro",0.3168359,245,248
"houfin",0.6781961,266,269
"orcori",0.66057014,274,277
"amerob",0.44519374,285,288
"reevir1",0.9977532,287,290
"savspa",0.37728658,287,290
"easkin",0.26620048,288,291
"btnwar",0.26496974,305,308
