"species_code","score","start_offset_sec","end_offset_sec"
"magwar",0.41812786,3,6
"bkcchi",0.3757306,7,10
"norpar",0.99941015,8,11
"rebnut",0.9678473,8,11
"buhvir",0.52678853,8,11
"whwcro",0.3056022,11,14
"redcro",0.9157536,20,23
"whtspa",0.99958193,31,34
"houwre",0.3698305,40,43
"herthr",0.9989662,41,44
"gockin",0.5391069,70,73
"amecro",0.9890023,74,77
"yelwar",0.27028525,79,82
"swathr",0.9927654,85,88
"veery",0.33560386,87,90
"reevir1",0.9240072,90,93
"wlswar",0.33178997,94,97
"chswar",0.86795264,95,98
"comyel",0.98412335,100,103
"naswar",0.987831,114,117
