"species_code","score","start_offset_sec","end_offset_sec"
"reevir1",0.99822336,2,5
"norcar",0.47708276,5,8
"swaspa",0.8576649,38,41
"scatan",0.987488,40,43
"balori",0.6441677,44,47
"dowwoo",0.93411106,60,63
"commer",0.32460892,68,71
"blujay",0.9957418,88,91
"brdowl",0.31809407,93,96
"osprey",0.48713765,110,113
"pilwoo",0.48444045,116,119
"acafly",0.56869334,126,129
"yebsap",0.964494,133,136
"woothr",0.82361346,149,152
"rewbla",0.9988157,160,163
"amegfi",0.9988428,161,164
"robgro",0.3636827,184,187
"tuftit",0.37128595,189,192
"rethaw",0.8956241,212,215
"brwhaw",0.37818244,218,221
"brncre",0.9027882,220,223
"moudov",0.5328574,222,225
"veery",0.4632766,223,226
"sonspa",0.6475049,230,233
"grycat",0.99370587,231,234
"amerob",0.9966879,245,248
"eawpew",0.99981564,255,258
"orcori",0.975008,260,263
"warvir",0.25076234,264,267
"ovenbi1",0.44478863,271,274
"comyel",0.9901477,279,282
"herthr",0.36062318,306,309
"rufgro",0.60732895,345,348
"daejun",0.7525848,366,369
"amecro",0.5853164,378,381
