"species_code","score","start_offset_sec","end_offset_sec"
"rewbla",0.27556098,68,71
"blujay",0.5291103,71,74
"buwwar",0.9642939,75,78
"whbnut",0.66964716,109,112
"amerob",0.9767129,118,121
"norpar",0.45233536,120,123
"norcar",0.68317586,122,125
"rebnut",0.48993582,124,127
"yebcha",0.81133896,152,155
"veery",0.99899036,156,159
"amered",0.5751886,161,164
"grycat",0.9999967,200,203
"bnhcow",0.86075366,200,203
"norfli",0.7298041,251,254
"eastow",0.2596937,272,275
"houwre",0.9146912,274,277
"yelwar",0.9968733,278,281
