"species_code","score","start_offset_sec","end_offset_sec"
"swathr",0.97813267,1,4
"amerob",0.4134201,17,20
"winwre3",0.99999815,21,24
"bnhcow",0.41402286,35,38
"chswar",0.85708785,42,45
"rewbla",0.5451097,58,61
"buhvir",0.9976341,68,71
"btnwar",0.9797244,68,71
"ovenbi1",0.9988497,69,72
"bkbwar",0.9876229,69,72
"grycat",0.9995173,83,86
"reevir1",0.9875287,92,95
"herthr",0.94041234,93,96
"norwat",0.99372554,105,108
"yetvir",0.3775,120,123
"woothr",0.9952101,152,155
"norcar",0.5754585,153,156
"canwar",0.8461249,171,174
"daejun",0.9639084,172,175
"yelwar",0.26419267,184,187
"tuftit",0.66248715,199,202
