"species_code","score","start_offset_sec","end_offset_sec"
"rebwoo",0.91505337,3,6
"norfli",0.7870146,6,9
"brnthr",0.999988,18,21
"norcar",0.9070038,23,26
"amegfi",0.999387,100,103
"woothr",0.34358373,100,103
"moudov",0.99112874,112,115
"amerob",0.9507288,112,115
"houwre",0.6539548,144,147
"yelwar",0.95682466,171,174
"blujay",0.99845284,188,191
"comgra",0.9809009,188,191
"sedwre1",0.46168783,193,196
"grycat",0.9954449,267,270
"normoc",0.62067086,289,292
"bkcchi",0.9984188,295,298
"houfin",0.99934125,316,319
"whbnut",0.99996126,331,334
"ovenbi1",0.45066452,336,339
"sonspa",0.5601439,339,342
"comyel",0.982492,384,387
"fiespa",0.8897392,389,392
