"species_code","score","start_offset_sec","end_offset_sec"
"norcar",0.9797252,6,9
"yelwar",0.92318183,7,10
"carwre",0.95601594,18,21
"amered",0.9558973,21,24
"rebwoo",0.82634026,22,25
"balori",0.62703264,29,32
"easblu",0.4554189,30,33
"amecro",0.2813298,37,40
"amerob",0.9777139,46,49
"sonspa",0.99443716,47,50
"eastow",0.49762553,55,58
"whevir",0.88867396,68,71
"orcori",0.39179054,71,74
"fiscro",0.969196,73,76
"comyel",0.9966609,74,77
"yebcha",0.99957883,77,80
"normoc",0.67781985,82,85
"tuftit",0.6882542,85,88
"pinwar",0.42313802,89,92
