"species_code","score","start_offset_sec","end_offset_sec"
"cerwar",0.9890834,8,11
"robgro",0.995773,11,14
"eawpew",0.9975994,13,16
"sonspa",0.9747644,14,17
"warvir",0.9988831,27,30
"norcar",0.9912938,27,30
"yelwar",0.8249248,29,32
"balori",0.40400845,29,32
"hoowar",0.8314842,36,39
"blujay",0.36310706,46,49
"grycat",0.7413195,49,52
"moudov",0.68197805,50,53
"scatan",0.90738267,61,64
"prowar",0.9970368,70,73
"tuftit",0.636787,79,82
"barswa",0.9840119,83,86
"comgra",0.7824723,85,88
"reevir1",0.26993486,93,96
"amered",0.7792245,95,98
"amerob",0.8235183,116,119
"comyel",0.9753479,124,127
