"species_code","score","start_offset_sec","end_offset_sec"
"normoc",0.57054806,1,4
"whevir",0.4030853,3,6
"wilfly",0.26586494,3,6
"yebcha",0.99999714,11,14
"houwre",0.36551678,13,16
"rewbla",0.5459617,28,31
"carwre",0.97638243,52,55
"norcar",0.5651227,60,63
"amecro",0.90103036,63,66
"swaspa",0.6241387,67,70
"bnhcow",0.9987239,72,75
"reevir1",0.3008217,85,88
"amerob",0.94834757,95,98
"fiespa",0.9987404,105,108
"yelwar",0.6301299,115,118
"haiwoo",0.84612495,117,120
"balori",0.81669414,124,127
"eastow",0.52488667,135,138
"brnthr",0.8183068,142,145
"sonspa",0.9932306,145,148
"grycat",0.9606137,148,151
