"species_code","score","start_offset_sec","end_offset_sec"
"brdowl",0.5771376,3,6
"comyel",0.3074637,4,7
"swathr",0.798285,13,16
"warvir",0.3189462,13,16
"reevir1",0.9936924,22,25
"whtspa",0.3019801,22,25
"amerob",0.6535724,25,28
"herthr",0.33548385,26,29
"fiespa",0.42194209,55,58
"prawar",0.3585697,55,58
"blujay",0.7289078,68,71
"houfin",0.31545466,68,71
"brncre",0.7887053,71,74
"cedwax",0.29396936,78,81
"ovenbi1",0.42248243,109,112
"amegfi",0.30376226,111,114
"ruckin",0.3766975,112,115
"bkcchi",0.9454962,120,123
"btnwar",0.4358646,121,124
"norfli",0.97984385,125,128
"comloo",0.9993813,129,132
