"species_code","score","start_offset_sec","end_offset_sec"
"coohaw",0.9843929,4,7
"amegfi",0.99571186,8,11
"woothr",0.29088694,29,32
"norhar2",0.97426355,40,43
"yebcuc",0.9704572,50,53
"grycat",0.5632872,53,56
"norcar",0.40135416,53,56
"houwre",0.31613263,54,57
"ovenbi1",0.27570087,61,64
"indbun",0.99979544,65,68
"prowar",0.6608501,73,76
"reevir1",0.4266945,103,106
"carwre",0.8541238,133,136
"amecro",0.960311,138,141
"eastow",0.6428791,143,146
"rewbla",0.34120786,144,147
"comyel",0.9682369,187,190
"sonspa",0.3935058,194,197
"yelwar",0.36433238,207,210
