"species_code","score","start_offset_sec","end_offset_sec"
"comgra",0.84764004,2,5
"dowwoo",0.27725682,4,7
"sonspa",0.9743905,6,9
"grycat",0.39796078,7,10
"norwat",0.9978559,10,13
"swathr",0.7354271,10,13
"cedwax",0.49144244,11,14
"amerob",0.97747606,19,22
"rewbla",0.95827794,21,24
"brncre",0.99541044,29,32
"acafly",0.9967441,31,34
"whtspa",0.99099755,45,48
"comyel",0.8065297,47,50
"swaspa",0.27840835,52,55
"blujay",0.26896405,52,55
"hoowar",0.8056217,53,56
"woewar1",0.56108093,53,56
"louwat",0.25720957,57,60
