"species_code","score","start_offset_sec","end_offset_sec"
"blugrb1",0.9986008,15,18
"sonspa",0.63250345,21,24
"norcar",0.94836915,24,27
"sumtan",0.66797924,31,34
"chispa",0.9965228,44,47
"comgra",0.25328803,69,72
"rewbla",0.5615065,87,90
"moudov",0.96583855,90,93
"balori",0.26986337,101,104
"indbun",0.98834103,112,115
"robgro",0.41164413,113,116
"whtspa",0.4799251,137,140
"amegfi",0.4284813,149,152
"orcori",0.9982099,165,168
"easmea",0.38372126,168,171
"normoc",0.5872811,172,175
"graspa",0.9999249,189,192
"fiespa",0.93337023,190,193
"comyel",0.47483838,197,200
"carwre",0.40107173,208,211
"grycat",0.29962355,229,232
