"species_code","score","start_offset_sec","end_offset_sec"
"carwre",0.9955183,7,10
"grbher3",0.50199556,15,18
"norcar",0.90741664,16,19
"whevir",0.25940567,19,22
"whbnut",0.8415856,21,24
"reshaw",0.98620653,27,30
"houspa",0.5435642,27,30
"grycat",0.99219877,34,37
"daejun",0.40994155,41,44
"sonspa",0.9977702,54,57
"coohaw",0.41625604,66,69
"eastow",0.31327933,79,82
"purmar",0.5922108,114,117
"blujay",0.9893059,139,142
"greegr",0.7768459,160,163
"dickci",0.68807954,160,163
"comrav",0.9293356,175,178
