"species_code","score","start_offset_sec","end_offset_sec"
"tuftit",0.36878452,34,37
"eawpew",0.99865854,64,67
"norcar",0.9779902,72,75
"carwre",0.2570377,82,85
"mouwar",0.981195,106,109
"houwre",0.74567074,114,117
"norwat",0.40076104,114,117
"reevir1",0.4692949,122,125
"scatan",0.3323382,140,143
"grycat",0.9951288,148,151
"rewbla",0.90286094,150,153
"amerob",0.49493736,154,157
"herthr",0.7685875,155,158
"osprey",0.32210198,157,160
"veery",0.99998105,158,161
"amecro",0.61851853,166,169
"eastow",0.2782241,166,169
"normoc",0.26019505,170,173
