"species_code","score","start_offset_sec","end_offset_sec"
"eastow",0.9994085,0,3
"fiespa",0.6440419,4,7
"woothr",0.9999984,15,18
"prowar",0.27442285,67,70
"buwwar",0.69086194,130,133
"reevir1",0.520529,201,204
"comyel",0.5850416,217,220
"yelwar",0.67884094,274,277
"amegfi",0.49438262,275,278
"ovenbi1",0.76283413,278,281
"amerob",0.30746117,312,315
"buggna",0.9258993,313,316
"amered",0.8425413,314,317
"indbun",0.9742652,316,319
"yetvir",0.37171832,316,319
"orcori",0.62648696,323,326
"amecro",0.8636276,380,383
