"species_code","score","start_offset_sec","end_offset_sec"
"pilwoo",0.91594267,4,7
"comyel",0.51681125,6,9
"veery",0.9970528,11,14
"scatan",0.29307804,20,23
"chswar",0.97998774,25,28
"robgro",0.7947203,33,36
"bkcchi",0.99797404,36,39
"amerob",0.74875116,59,62
"norcar",0.32000247,67,70
"aldfly",0.33586192,70,73
"sonspa",0.99807906,85,88
"reevir1",0.9698147,108,111
"woothr",0.3268706,110,113
"daejun",0.28641853,126,129
"cedwax",0.9881398,129,132
"yelwar",0.98457515,141,144
"grycat",0.77131045,142,145
"rebwoo",0.8279135,145,148
"amered",0.984191,155,158
"rufgro",0.26568368,157,160
"whtspa",0.29042634,163,166
"gockin",0.48978162,170,173
"rewbla",0.947357,180,183
"amegfi",0.83645535,190,193
