"species_code","score","start_offset_sec","end_offset_sec"
"acafly",0.5590685,27,30
"hoowar",0.9789067,29,32
"cerwar",0.39085427,45,48
"ovenbi1",0.9993994,50,53
"mouwar",0.5063971,53,56
"norcar",0.40564576,71,74
"veery",0.9980239,96,99
"swathr",0.26383835,98,101
"eastow",0.32375684,112,115
"btbwar",0.98594975,118,121
"magwar",0.357119,118,121
"amered",0.9889284,119,122
"reevir1",0.99642,121,124
"prowar",0.6002197,136,139
"prawar",0.26655945,140,143
"amecro",0.25597802,148,151
"bkcchi",0.30074432,149,152
"chispa",0.4177592,152,155
"yelwar",0.5461351,187,190
