"species_code","score","start_offset_sec","end_offset_sec"
"blujay",0.83836114,0,3
"rewbla",0.85295236,9,12
"yelwar",0.30106387,14,17
"eursta",0.5448919,30,33
"amerob",0.9946539,31,34
"amegfi",0.91918415,48,51
"sonspa",0.82658947,60,63
"ovenbi1",0.9996458,83,86
"veery",0.8961366,87,90
"tuftit",0.51448244,90,93
"btnwar",0.35285634,93,96
"robgro",0.8370063,96,99
"reevir1",0.38416103,111,114
"grycat",0.9999918,142,145
"norcar",0.5352122,176,179
"norfli",0.74883413,242,245
"cedwax",0.97263694,265,268
