"species_code","score","start_offset_sec","end_offset_sec"
"comyel",0.7508024,19,22
"comgra",0.6189504,19,22
"amecro",0.90921515,30,33
"reevir1",0.9933336,31,34
"graspa",0.9767982,33,36
"tuftit",0.894339,45,48
"rehwoo",0.5822618,49,52
"rebwoo",0.33802906,50,53
"normoc",0.31742316,66,69
"blugrb1",0.9988826,70,73
"chispa",0.3372552,92,95
"carwre",0.9192872,103,106
"whevir",0.67200464,130,133
"indbun",0.9562393,134,137
"grycat",0.9687738,146,149
"amegfi",0.45511502,146,149
"norcar",0.9275541,147,150
"yebcha",0.96871996,168,171
