"species_code","score","start_offset_sec","end_offset_sec"
"sedwre1",0.9994262,31,34
"grycat",0.9598194,46,49
"amecro",0.9834814,58,61
"amerob",0.9552878,58,61
"rewbla",0.2662707,66,69
"houfin",0.42067304,67,70
"norcar",0.258516,96,99
"pinwar",0.2780966,149,152
"norfli",0.2739686,156,159
"dickci",0.3905981,162,165
"whbnut",0.99988943,168,171
"bkcchi",0.8277636,179,182
"woothr",0.27604917,198,201
"prawar",0.2897442,202,205
"chswar",0.8434688,211,214
"boboli",0.7778287,220,223
"amegfi",0.97881055,222,225
"blujay",0.9452748,242,245
"comyel",0.9060537,290,293
"easblu",0.863622,290,293
