"species_code","score","start_offset_sec","end_offset_sec"
"greyel",0.26360282,0,3
"wilfly",0.99368197,8,11
"carwre",0.31972593,16,19
"sonspa",0.9774566,23,26
"yelwar",0.5678212,26,29
"amecro",0.9811884,40,43
"sposan",0.27573362,47,50
"amerob",0.31436187,48,51
"comgra",0.41594246,51,54
"cedwax",0.27634874,52,55
"blujay",0.49418113,63,66
"rewbla",0.96800095,65,68
"eursta",0.98453903,67,70
"comgal1",0.5597813,81,84
"rebnut",0.4473477,82,85
"swaspa",0.8326377,83,86
"easkin",0.2813307,86,89
"marwre",0.9581112,96,99
