"species_code","score","start_offset_sec","end_offset_sec"
"houwre",0.98050916,2,5
"tuftit",0.5920514,2,5
"robgro",0.68906647,5,8
"amered",0.9953518,10,13
"normoc",0.2597237,13,16
"grcfly",0.9990342,15,18
"amerob",0.8164554,21,24
"rewbla",0.4074699,25,28
"norcar",0.7073596,32,35
"yelwar",0.99987125,33,36
"cangoo",0.2824595,39,42
"bnhcow",0.36960366,48,51
"woothr",0.25432724,52,55
"whtspa",0.31617638,63,66
"swathr",0.49471924,72,75
"indbun",0.6409164,79,82
"grycat",0.9994947,80,83
"sonspa",0.9289437,83,86
