"species_code","score","start_offset_sec","end_offset_sec"
"bnhcow",0.9300924,14,17
"yelwar",0.998942,22,25
"moudov",0.29832295,24,27
"amegfi",0.98876303,25,28
"easmea",0.99933267,29,32
"norcar",0.25381792,29,32
"sonspa",0.99971366,32,35
"comyel",0.98478496,36,39
"chispa",0.4753814,42,45
"eastow",0.47581995,49,52
"rewbla",0.8880429,54,57
"amecro",0.93756086,63,66
"purmar",0.9958129,69,72
"fiespa",0.8684247,70,73
"normoc",0.560201,84,87
"houwre",0.8158848,86,89
"houspa",0.75155956,86,89
"grycat",0.99832165,88,91
