"species_code","score","start_offset_sec","end_offset_sec"
"reevir1",0.62502223,3,6
"carchi",0.8427563,5,8
"tuftit",0.9872356,8,11
"norcar",0.4715465,13,16
"ovenbi1",0.9922967,15,18
"brncre",0.6852857,29,32
"eawpew",0.9702787,30,33
"bkcchi",0.9644055,31,34
"grycat",0.71132547,40,43
"bawwar",0.90508217,42,45
"moudov",0.9500853,43,46
"rewbla",0.35371795,45,48
"woothr",0.3697669,50,53
"scatan",0.63165575,51,54
"veery",0.9997046,54,57
"amerob",0.5931338,56,59
"btnwar",0.9967936,58,61
"balori",0.45201293,63,66
"rethaw",0.8222577,70,73
