"species_code","score","start_offset_sec","end_offset_sec"
"amegfi",0.9980587,0,3
"amerob",0.2775035,0,3
"yebcha",0.99879044,5,8
"yetvir",0.29615927,10,13
"norbob",0.28289348,24,27
"whevir",0.4441986,28,31
"scatan",0.34474498,29,32
"pilwoo",0.5609931,33,36
"amecro",0.9166661,36,39
"comyel",0.7961062,45,48
"rebwoo",0.8123693,47,50
"indbun",0.99803966,50,53
"fiespa",0.98868823,57,60
"norcar",0.7966651,69,72
"sumtan",0.9938813,70,73
"buggna",0.972449,72,75
"tuftit",0.2651627,72,75
"cangoo",0.47400197,73,76
"carwre",0.2652086,73,76
"cedwax",0.97443813,82,85
"reevir1",0.9929988,92,95
"blujay",0.50117135,96,99
"dowwoo",0.8823935,140,143
"eastow",0.9890628,157,160
