"species_code","score","start_offset_sec","end_offset_sec"
"amegfi",0.99320155,3,6
"amecro",0.6395716,23,26
"hoowar",0.2516851,40,43
"yebcha",0.99999964,41,44
"norcar",0.59300303,53,56
"indbun",0.42139196,73,76
"balori",0.35974953,91,94
"chswar",0.91061187,95,98
"sonspa",0.99735063,99,102
"comrav",0.63387454,110,113
"houspa",0.57052475,113,116
"reevir1",0.89703286,120,123
"aldfly",0.9911916,124,127
"rewbla",0.32236153,131,134
"rufgro",0.31993568,140,143
"yelwar",0.9433276,146,149
"comyel",0.9893407,148,151
"comgra",0.5857887,148,151
"bkcchi",0.5004662,152,155
"yerwar",0.35270646,159,162
