"species_code","score","start_offset_sec","end_offset_sec"
"eastow",0.9981004,3,6
"yerwar",0.35516295,11,14
"indbun",0.4919929,15,18
"normoc",0.42653638,16,19
"yelwar",0.3446516,21,24
"whevir",0.5772974,24,27
"amerob",0.9320787,26,29
"bawwar",0.99678594,27,30
"blujay",0.5363395,31,34
"fiespa",0.75963265,37,40
"grycat",0.9682011,42,45
"tuftit",0.2506256,48,51
"carwre",0.99998176,54,57
"houwre",0.831123,58,61
"eursta",0.6973012,60,63
"sonspa",0.5700257,60,63
"easblu",0.9558693,70,73
"warvir",0.42118984,76,79
"comyel",0.3199717,87,90
"purfin",0.86790895,90,93
"scatan",0.7803128,95,98
