"species_code","score","start_offset_sec","end_offset_sec"
"prowar",0.6124644,1,4
"indbun",0.9969372,4,7
"amerob",0.38242498,11,14
"sonspa",0.95807886,21,24
"fiespa",0.9934455,26,29
"rewbla",0.9917701,27,30
"dickci",0.3219172,38,41
"gowwar",0.8582942,46,49
"comyel",0.9465639,47,50
"woothr",0.93701863,47,50
"houfin",0.92187876,51,54
"blugrb1",0.9994056,58,61
"tuftit",0.93138164,75,78
"moudov",0.92557603,75,78
"easmea",0.83969736,75,78
"chispa",0.99557793,81,84
"normoc",0.9604756,82,85
"purfin",0.26987463,99,102
"carwre",0.9975633,101,104
"graspa",0.9991296,103,106
