"species_code","score","start_offset_sec","end_offset_sec"
"sonspa",0.73694676,8,11
"eursta",0.63831544,10,13
"nrwswa",0.28421903,10,13
"rewbla",0.9635875,12,15
"amegfi",0.35850996,12,15
"amecro",0.93093634,15,18
"balori",0.9731583,18,21
"houfin",0.9966446,22,25
"grycat",0.9999932,26,29
"amerob",0.90146476,35,38
"woothr",0.46828395,47,50
"perfal",0.28763062,52,55
"wilfly",0.30070704,54,57
"houwre",0.98605794,62,65
"amered",0.7515344,70,73
"yelwar",0.99967015,88,91
"cedwax",0.9090108,92,95
"orcori",0.9343829,94,97
