"species_code","score","start_offset_sec","end_offset_sec"
"comyel",0.99578,6,9
"naswar",0.5156588,11,14
"reevir1",0.76627547,18,21
"swaspa",0.9704527,23,26
"houspa",0.37185228,26,29
"ovenbi1",0.7145875,28,31
"bawwar",0.99350095,29,32
"bkcchi",0.35160008,29,32
"easkin",0.27960062,33,36
"yelwar",0.9893678,34,37
"canwar",0.4234047,35,38
"chswar",0.72716117,39,42
"tuftit",0.44966042,48,51
"herthr",0.36044815,52,55
"whtspa",0.9852084,53,56
"sonspa",0.48791435,56,59
"aldfly",0.97131324,60,63
"bkbwar",0.97505414,63,66
"amegfi",0.91863763,69,72
"eastow",0.324699,69,72
