"species_code","score","start_offset_sec","end_offset_sec"
"pinwar",0.63796777,2,5
"herthr",0.40016145,15,18
"chispa",0.6386705,25,28
"cedwax",0.45927697,33,36
"mallar3",0.36062378,49,52
"daejun",0.9621489,51,54
"gockin",0.97967565,64,67
"woothr",0.9992176,66,69
"amerob",0.44400978,80,83
"eawpew",0.7962051,82,85
"reevir1",0.9820076,93,96
"brncre",0.9379449,93,96
"amered",0.55466527,97,100
"bkbwar",0.26912728,109,112
"tuftit",0.32843474,119,122
"bnhcow",0.7086379,133,136
"comyel",0.39226088,136,139
"norcar",0.25683472,139,142
"ovenbi1",0.9627065,140,143
