"species_code","score","start_offset_sec","end_offset_sec"
"comyel",0.6501203,14,17
"naswar",0.36283237,21,24
"yelwar",0.99659264,67,70
"carwre",0.9958783,72,75
"warvir",0.29249445,73,76
"comgra",0.32481143,100,103
"leafly",0.9587265,117,120
"amegfi",0.9965123,121,124
"normoc",0.998077,145,148
"norcar",0.44250053,155,158
"wilfly",0.9954873,180,183
"sonspa",0.9719516,217,220
"rewbla",0.9998067,219,222
"barswa",0.981701,298,301
"norfli",0.99443376,301,304
"amerob",0.88957703,304,307
"reevir1",0.37187365,313,316
"sumtan",0.32651597,335,338
"yerwar",0.31011644,376,379
