"species_code","score","start_offset_sec","end_offset_sec"
"tuftit",0.87378293,7,10
"amerob",0.46898776,19,22
"daejun",0.80202377,25,28
"rehwoo",0.43505996,29,32
"sonspa",0.40247974,29,32
"yebcuc",0.9972526,30,33
"robgro",0.5970286,40,43
"reevir1",0.33219916,41,44
"rebwoo",0.9989305,43,46
"pinwar",0.33941057,44,47
"eawpew",0.99606115,46,49
"veery",0.41020748,48,51
"moudov",0.96707684,56,59
"norcar",0.9949624,58,61
"houwre",0.8557342,58,61
"amecro",0.92313653,63,66
"blujay",0.98827356,65,68
"balori",0.96873635,74,77
