"species_code","score","start_offset_sec","end_offset_sec"
"purfin",0.5010677,4,7
"redcro",0.9999565,11,14
"cedwax",0.9766996,18,21
"winwre3",0.832844,27,30
"bkcchi",0.34949708,27,30
"yelwar",0.31135336,28,31
"reevir1",0.97964597,37,40
"orcori",0.7788192,41,44
"whtspa",0.9995737,44,47
"yerwar",0.36841926,45,48
"rewbla",0.68300027,52,55
"magwar",0.85675275,55,58
"naswar",0.9927638,58,61
"herthr",0.40047112,61,64
"amerob",0.563613,68,71
"comyel",0.9596509,74,77
"borchi2",0.8440963,83,86
"aldfly",0.9817751,86,89
"grycat",0.27308798,104,107
"daejun",0.41739932,110,113
