"species_code","score","start_offset_sec","end_offset_sec"
"ovenbi1",0.97878087,18,21
"amered",0.997211,48,51
"louwat",0.34590104,57,60
"yelwar",0.6323532,66,69
"swathr",0.9403825,72,75
"prowar",0.8052141,74,77
"btbwar",0.9882117,85,88
"woothr",0.6414244,96,99
"bawwar",0.29255858,144,147
"reevir1",0.99900234,189,192
"herthr",0.53262895,213,216
"bkbwar",0.90098447,228,231
"canwar",0.33260185,438,441
"veery",0.99997747,451,454
"comyel",0.73112416,457,460
"magwar",0.8503793,498,501
"hoowar",0.9991667,517,520
