"species_code","score","start_offset_sec","end_offset_sec"
"brncre",0.3863946,46,49
"whtspa",0.3556486,103,106
"chispa",0.98095995,110,113
"woothr",0.5600513,112,115
"rebnut",0.5609249,152,155
"herthr",0.97402227,168,171
"mouwar",0.99967533,180,183
"bawwar",0.41413692,180,183
"amerob",0.4872287,195,198
"bnhcow",0.4285992,199,202
"norcar",0.2847116,202,205
"blujay",0.42475465,207,210
"gockin",0.30552262,225,228
"ovenbi1",0.95554805,230,233
"daejun",0.9975796,243,246
"purfin",0.40456355,245,248
"bkbwar",0.9851028,278,281
"comyel",0.9194721,281,284
"magwar",0.9073688,364,367
"bkcchi",0.94262564,424,427
"scatan",0.29072294,426,429
"reevir1",0.99576026,429,432
