"species_code","score","start_offset_sec","end_offset_sec"
"woothr",0.9997874,11,14
"buwwar",0.9112581,12,15
"robgro",0.95201975,13,16
"chispa",0.31324986,13,16
"bkcchi",0.4501863,18,21
"blujay",0.9148471,19,22
"woewar1",0.9886396,24,27
"tuftit",0.5322849,31,34
"hoowar",0.2715986,39,42
"eastow",0.9755442,47,50
"norpar",0.28057346,47,50
"reevir1",0.97719765,48,51
"fiespa",0.53064215,49,52
"norcar",0.65240675,53,56
"ovenbi1",0.79591966,61,64
"scatan",0.98059636,70,73
"amered",0.9916028,74,77
"amerob",0.8076599,75,78
"carwre",0.9232795,77,80
