"species_code","score","start_offset_sec","end_offset_sec"
"prawar",0.37338793,1,4
"eastow",0.9973357,2,5
"rewbla",0.87663794,2,5
"norpar",0.4569512,6,9
"orcori",0.5253044,7,10
"fiespa",0.9963475,8,11
"yebcha",0.79875195,8,11
"amered",0.48404565,8,11
"whevir",0.9997424,14,17
"sumtan",0.6487863,17,20
"scatan",0.33443728,18,21
"moudov",0.45415163,20,23
"blujay",0.48816723,25,28
"woothr",0.25285107,28,31
"carwre",0.56387466,29,32
"norcar",0.9984799,34,37
"amecro",0.7979047,37,40
"buggna",0.9980425,39,42
