"species_code","score","start_offset_sec","end_offset_sec"
"aldfly",0.91987705,3,6
"reevir1",0.7488377,6,9
"fiscro",0.5184849,6,9
"woothr",0.3265198,7,10
"tuftit",0.9339859,8,11
"amecro",0.43425387,13,16
"brnthr",0.29013807,22,25
"amegfi",0.999495,23,26
"norcar",0.9345942,23,26
"amerob",0.32403243,23,26
"yerwar",0.8326593,24,27
"comyel",0.6979212,25,28
"hoowar",0.546377,27,30
"cedwax",0.99656206,29,32
"yebcha",0.9999992,34,37
"indbun",0.8808888,34,37
"yelwar",0.3286636,34,37
"amered",0.79455566,36,39
