"species_code","score","start_offset_sec","end_offset_sec"
"chispa",0.91405964,3,6
"amered",0.41600382,5,8
"rewbla",0.3489114,7,10
"eastow",0.43120474,11,14
"woothr",0.9993508,30,33
"norcar",0.28931826,35,38
"normoc",0.26857206,45,48
"buggna",0.9160979,61,64
"reevir1",0.99343216,62,65
"sumtan",0.9984313,161,164
"bkcchi",0.3340076,164,167
"easpho",0.99996626,171,174
"pinwar",0.94003904,171,174
"warvir",0.3058874,177,180
"amerob",0.9638014,180,183
"blujay",0.9943273,200,203
"tuftit",0.48056808,214,217
"ovenbi1",0.99752903,221,224
"scatan",0.9806012,226,229
"yetvir",0.77963567,237,240
"blugrb1",0.32066318,275,278
"veery",0.4689323,299,302
