"species_code","score","start_offset_sec","end_offset_sec"
"carchi",0.83167946,11,14
"blujay",0.29684466,14,17
"robgro",0.7206317,18,21
"whevir",0.99997693,21,24
"comyel",0.8070475,22,25
"reevir1",0.9073231,28,31
"norcar",0.6227995,32,35
"grycat",0.37368977,54,57
"chswar",0.97958535,62,65
"amegfi",0.96898776,76,79
"brnthr",0.60135573,83,86
"carwre",0.25750694,91,94
"yelwar",0.53447473,96,99
"veery",0.9900851,98,101
"buwwar",0.28822798,100,103
"tuftit",0.30339634,104,107
"amerob",0.47123656,109,112
"scatan",0.5855506,110,113
