"species_code","score","start_offset_sec","end_offset_sec"
"bkcchi",0.3889025,2,5
"cedwax",0.93910784,6,9
"blujay",0.9779494,9,12
"comyel",0.998219,25,28
"yebfly",0.9866335,32,35
"amegfi",0.32153788,33,36
"purfin",0.8965542,51,54
"chswar",0.64542055,53,56
"olsfly",0.4050528,55,58
"yerwar",0.269344,58,61
"warvir",0.26427513,59,62
"yelwar",0.722642,92,95
"naswar",0.9874658,105,108
"whtspa",0.99989015,109,112
"brwhaw",0.5437368,126,129
"reevir1",0.9717816,150,153
"gowwar",0.8959354,152,155
"herthr",0.7287255,167,170
